"Step","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MIN","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MAX","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MIN","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MAX"
"53423","0.0015254601603373885","0.0015254601603373885","0.0015254601603373885","","",""
"53425","","","","0.010978895239531994","0.010978895239531994","0.010978895239531994"
"53432","0.0004863763169851154","0.0004863763169851154","0.0004863763169851154","","",""
"53448","0.013707902282476425","0.013707902282476425","0.013707902282476425","0.04862034320831299","0.04862034320831299","0.04862034320831299"
"53451","","","","0.006977836601436138","0.006977836601436138","0.006977836601436138"
"53466","0.0006306144059635699","0.0006306144059635699","0.0006306144059635699","","",""
"53467","","","","0.00795036368072033","0.00795036368072033","0.00795036368072033"
"53472","","","","0.04811907187104225","0.04811907187104225","0.04811907187104225"
"53480","","","","0.013333374634385109","0.013333374634385109","0.013333374634385109"
"53488","","","","0.012164379470050335","0.012164379470050335","0.012164379470050335"
"53490","","","","0.00479715783149004","0.00479715783149004","0.00479715783149004"
"53494","0.008647200651466846","0.008647200651466846","0.008647200651466846","","",""
"53497","0.0011325968662276864","0.0011325968662276864","0.0011325968662276864","","",""
"53499","","","","0.00896172784268856","0.00896172784268856","0.00896172784268856"
"53502","0.0014601043658331037","0.0014601043658331037","0.0014601043658331037","0.008419791236519814","0.008419791236519814","0.008419791236519814"
"53504","","","","0.005548879038542509","0.005548879038542509","0.005548879038542509"
"53510","0.00013255092198960483","0.00013255092198960483","0.00013255092198960483","","",""
"53513","0.002555623184889555","0.002555623184889555","0.002555623184889555","","",""
"53516","","","","0.021755913272500038","0.021755913272500038","0.021755913272500038"
"53518","0.0009065074846148491","0.0009065074846148491","0.0009065074846148491","","",""
"53526","","","","0.03654441609978676","0.03654441609978676","0.03654441609978676"
"53530","","","","0.02564629726111889","0.02564629726111889","0.02564629726111889"
"53535","","","","0.003806335385888815","0.003806335385888815","0.003806335385888815"
"53547","","","","0.008499889634549618","0.008499889634549618","0.008499889634549618"
"53551","","","","0.007713324390351772","0.007713324390351772","0.007713324390351772"
"53555","0.0004729728971142322","0.0004729728971142322","0.0004729728971142322","","",""
"53563","0.00944695994257927","0.00944695994257927","0.00944695994257927","","",""
"53573","","","","0.0344635508954525","0.0344635508954525","0.0344635508954525"
"53575","0.002085634972900152","0.002085634972900152","0.002085634972900152","","",""
"53581","0.009671388193964958","0.009671388193964958","0.009671388193964958","","",""
"53593","","","","0.015516779385507107","0.015516779385507107","0.015516779385507107"
"53594","0.003024198580533266","0.003024198580533266","0.003024198580533266","","",""
"53595","0.0006252276943996549","0.0006252276943996549","0.0006252276943996549","","",""
"53597","","","","0.0054133497178554535","0.0054133497178554535","0.0054133497178554535"
"53598","0.0028063852805644274","0.0028063852805644274","0.0028063852805644274","","",""
"53608","","","","0.0020725480280816555","0.0020725480280816555","0.0020725480280816555"
"53611","0.017167894169688225","0.017167894169688225","0.017167894169688225","","",""
"53615","0.0010545544791966677","0.0010545544791966677","0.0010545544791966677","","",""
"53623","","","","0.014627705328166485","0.014627705328166485","0.014627705328166485"
"53626","","","","0.00841367244720459","0.00841367244720459","0.00841367244720459"
"53630","0.0032940534874796867","0.0032940534874796867","0.0032940534874796867","0.008830719627439976","0.008830719627439976","0.008830719627439976"
"53631","","","","0.013105555437505245","0.013105555437505245","0.013105555437505245"
"53633","0.000592954340390861","0.000592954340390861","0.000592954340390861","","",""
"53639","","","","0.035988111048936844","0.035988111048936844","0.035988111048936844"
"53641","","","","0.029881717637181282","0.029881717637181282","0.029881717637181282"
"53644","0.001337009365670383","0.001337009365670383","0.001337009365670383","0.02298496663570404","0.02298496663570404","0.02298496663570404"
"53656","","","","0.006602659355849028","0.006602659355849028","0.006602659355849028"
"53658","","","","0.0024889984633773565","0.0024889984633773565","0.0024889984633773565"
"53678","0.026404891163110733","0.026404891163110733","0.026404891163110733","","",""
"53680","","","","0.02337043173611164","0.02337043173611164","0.02337043173611164"
"53685","","","","0.005982227623462677","0.005982227623462677","0.005982227623462677"
"53688","","","","0.01171740610152483","0.01171740610152483","0.01171740610152483"
"53694","0.0004431355046108365","0.0004431355046108365","0.0004431355046108365","","",""
"53699","0.013236106373369694","0.013236106373369694","0.013236106373369694","","",""
"53701","","","","0.05013800784945488","0.05013800784945488","0.05013800784945488"
"53706","","","","0.01578555256128311","0.01578555256128311","0.01578555256128311"
"53708","","","","0.06320400536060333","0.06320400536060333","0.06320400536060333"
"53709","0.0005739970365539193","0.0005739970365539193","0.0005739970365539193","","",""
"53725","","","","0.016896512359380722","0.016896512359380722","0.016896512359380722"
"53726","","","","0.0040341271087527275","0.0040341271087527275","0.0040341271087527275"
"53727","0.01240253634750843","0.01240253634750843","0.01240253634750843","","",""
"53731","0.014052841812372208","0.014052841812372208","0.014052841812372208","","",""
"53736","","","","0.0270821675658226","0.0270821675658226","0.0270821675658226"
"53740","","","","0.01835588365793228","0.01835588365793228","0.01835588365793228"
"53742","","","","0.0021190932020545006","0.0021190932020545006","0.0021190932020545006"
"53749","0.0015613371506333351","0.0015613371506333351","0.0015613371506333351","","",""
"53752","0.0018532290123403072","0.0018532290123403072","0.0018532290123403072","","",""
"53761","0.0009144669165834785","0.0009144669165834785","0.0009144669165834785","","",""
"53762","0.0013026061933487654","0.0013026061933487654","0.0013026061933487654","","",""
"53763","","","","0.01870805397629738","0.01870805397629738","0.01870805397629738"
"53765","","","","0.002324315719306469","0.002324315719306469","0.002324315719306469"
"53768","0.002401127479970455","0.002401127479970455","0.002401127479970455","","",""
"53796","0.0012644183589145541","0.0012644183589145541","0.0012644183589145541","","",""
"53799","0.0018202462233603","0.0018202462233603","0.0018202462233603","0.010522040538489819","0.010522040538489819","0.010522040538489819"
"53802","0.0005113567458465695","0.0005113567458465695","0.0005113567458465695","","",""
"53813","0.00031298730755224824","0.00031298730755224824","0.00031298730755224824","","",""
"53814","","","","0.01963667944073677","0.01963667944073677","0.01963667944073677"
"53823","0.001338329748250544","0.001338329748250544","0.001338329748250544","","",""
"53825","","","","0.008178271353244781","0.008178271353244781","0.008178271353244781"
"53834","","","","0.006605216301977634","0.006605216301977634","0.006605216301977634"
"53839","0.0018727837596088648","0.0018727837596088648","0.0018727837596088648","","",""
"53841","","","","0.0035355857107788324","0.0035355857107788324","0.0035355857107788324"
"53842","","","","0.003228274639695883","0.003228274639695883","0.003228274639695883"
"53844","","","","0.005314599722623825","0.005314599722623825","0.005314599722623825"
"53848","0.0004029305709991604","0.0004029305709991604","0.0004029305709991604","","",""
"53850","0.0003330734034534544","0.0003330734034534544","0.0003330734034534544","0.028780952095985413","0.028780952095985413","0.028780952095985413"
"53851","0.0011504609137773514","0.0011504609137773514","0.0011504609137773514","","",""
"53874","0.02138800173997879","0.02138800173997879","0.02138800173997879","","",""
"53881","0.00575427757576108","0.00575427757576108","0.00575427757576108","","",""
"53889","0.000559017586056143","0.000559017586056143","0.000559017586056143","0.001114015351049602","0.001114015351049602","0.001114015351049602"
"53891","0.05121186003088951","0.05121186003088951","0.05121186003088951","","",""
"53895","","","","0.025387603789567947","0.025387603789567947","0.025387603789567947"
"53902","","","","0.008058403618633747","0.008058403618633747","0.008058403618633747"
"53903","","","","0.015063045546412468","0.015063045546412468","0.015063045546412468"
"53911","0.0008773480076342821","0.0008773480076342821","0.0008773480076342821","","",""
"53912","0.0005647098878398538","0.0005647098878398538","0.0005647098878398538","0.014885341748595238","0.014885341748595238","0.014885341748595238"
"53914","0.0031027132645249367","0.0031027132645249367","0.0031027132645249367","","",""
"53919","0.0008978892583400011","0.0008978892583400011","0.0008978892583400011","","",""
"53925","","","","0.0055407993495464325","0.0055407993495464325","0.0055407993495464325"
"53927","","","","0.0017524880822747946","0.0017524880822747946","0.0017524880822747946"
"53937","","","","0.003085898235440254","0.003085898235440254","0.003085898235440254"
"53938","0.0005974871455691755","0.0005974871455691755","0.0005974871455691755","","",""
"53941","","","","0.0020742842461913824","0.0020742842461913824","0.0020742842461913824"
"53946","0.0015285112895071507","0.0015285112895071507","0.0015285112895071507","","",""
"53955","0.0015409988118335605","0.0015409988118335605","0.0015409988118335605","","",""
"53962","0.00043601603829301894","0.00043601603829301894","0.00043601603829301894","","",""
"53968","0.006351041607558727","0.006351041607558727","0.006351041607558727","","",""
"53973","","","","0.005430722609162331","0.005430722609162331","0.005430722609162331"
"53984","0.0006603975780308247","0.0006603975780308247","0.0006603975780308247","","",""
"53990","","","","0.0024307456333190203","0.0024307456333190203","0.0024307456333190203"
"53995","0.016136309131979942","0.016136309131979942","0.016136309131979942","","",""
"54000","","","","0.0035871402360498905","0.0035871402360498905","0.0035871402360498905"
"54007","","","","0.003225336316972971","0.003225336316972971","0.003225336316972971"
"54012","0.0005368448328226805","0.0005368448328226805","0.0005368448328226805","","",""
"54018","","","","0.008839789777994156","0.008839789777994156","0.008839789777994156"
"54024","","","","0.013882805593311787","0.013882805593311787","0.013882805593311787"
"54025","","","","0.0027494931127876043","0.0027494931127876043","0.0027494931127876043"
"54029","0.001073532272130251","0.001073532272130251","0.001073532272130251","0.008313694968819618","0.008313694968819618","0.008313694968819618"
"54030","","","","0.011024652980268002","0.011024652980268002","0.011024652980268002"
"54036","0.004536216612905264","0.004536216612905264","0.004536216612905264","","",""
"54041","","","","0.019858334213495255","0.019858334213495255","0.019858334213495255"
"54042","0.0007062294171191752","0.0007062294171191752","0.0007062294171191752","","",""
"54043","0.008114637807011604","0.008114637807011604","0.008114637807011604","","",""
"54050","0.001195561490021646","0.001195561490021646","0.001195561490021646","","",""
"54058","","","","0.011828796938061714","0.011828796938061714","0.011828796938061714"
"54070","0.0012461018050089478","0.0012461018050089478","0.0012461018050089478","0.032871756702661514","0.032871756702661514","0.032871756702661514"
"54071","0.025080006569623947","0.025080006569623947","0.025080006569623947","","",""
"54072","0.00044095117482356727","0.00044095117482356727","0.00044095117482356727","","",""
"54076","","","","0.033899009227752686","0.033899009227752686","0.033899009227752686"
"54079","0.002914994955062866","0.002914994955062866","0.002914994955062866","","",""
"54090","0.0005897204391658306","0.0005897204391658306","0.0005897204391658306","","",""
"54095","","","","0.005982492119073868","0.005982492119073868","0.005982492119073868"
"54103","0.0007677141693420708","0.0007677141693420708","0.0007677141693420708","","",""
"54104","","","","0.012537828646600246","0.012537828646600246","0.012537828646600246"
"54105","","","","0.03256525471806526","0.03256525471806526","0.03256525471806526"
"54108","0.002181626856327057","0.002181626856327057","0.002181626856327057","","",""
"54109","","","","0.015922116115689278","0.015922116115689278","0.015922116115689278"
"54114","","","","0.04861747473478317","0.04861747473478317","0.04861747473478317"
"54121","","","","0.005225906148552895","0.005225906148552895","0.005225906148552895"
"54126","0.0010911001591011882","0.0010911001591011882","0.0010911001591011882","","",""
"54133","0.0009567964007146657","0.0009567964007146657","0.0009567964007146657","","",""
"54139","0.0018590029794722795","0.0018590029794722795","0.0018590029794722795","","",""
"54143","0.0010734758106991649","0.0010734758106991649","0.0010734758106991649","","",""
"54144","0.0008412640308961272","0.0008412640308961272","0.0008412640308961272","","",""
"54147","","","","0.007651220075786114","0.007651220075786114","0.007651220075786114"
"54151","","","","0.007249415852129459","0.007249415852129459","0.007249415852129459"
"54161","","","","0.03353644162416458","0.03353644162416458","0.03353644162416458"
"54165","","","","0.013961189426481724","0.013961189426481724","0.013961189426481724"
"54177","0.006875057704746723","0.006875057704746723","0.006875057704746723","","",""
"54179","","","","0.00788754504173994","0.00788754504173994","0.00788754504173994"
"54180","","","","0.0072168163023889065","0.0072168163023889065","0.0072168163023889065"
"54182","0.004162969999015331","0.004162969999015331","0.004162969999015331","","",""
"54186","0.0006333639030344784","0.0006333639030344784","0.0006333639030344784","","",""
"54187","","","","0.0027680830098688602","0.0027680830098688602","0.0027680830098688602"
"54199","0.000491059385240078","0.000491059385240078","0.000491059385240078","0.0064045279286801815","0.0064045279286801815","0.0064045279286801815"
"54200","0.0017716645961627364","0.0017716645961627364","0.0017716645961627364","","",""
"54203","","","","0.007068485487252474","0.007068485487252474","0.007068485487252474"
"54208","","","","0.01028312649577856","0.01028312649577856","0.01028312649577856"
"54213","","","","0.006394467316567898","0.006394467316567898","0.006394467316567898"
"54216","","","","0.0015107764629647136","0.0015107764629647136","0.0015107764629647136"
"54218","","","","0.04649900272488594","0.04649900272488594","0.04649900272488594"
"54219","0.0006963984342291951","0.0006963984342291951","0.0006963984342291951","","",""
"54223","0.04024247080087662","0.04024247080087662","0.04024247080087662","","",""
"54225","","","","0.023082705214619637","0.023082705214619637","0.023082705214619637"
"54230","","","","0.005524167791008949","0.005524167791008949","0.005524167791008949"
"54233","0.0009660522337071598","0.0009660522337071598","0.0009660522337071598","","",""
"54239","0.0009721384267322719","0.0009721384267322719","0.0009721384267322719","","",""
"54242","","","","0.011951630935072899","0.011951630935072899","0.011951630935072899"
"54256","","","","0.0036261877976357937","0.0036261877976357937","0.0036261877976357937"
"54265","0.0006699755322188139","0.0006699755322188139","0.0006699755322188139","","",""
"54271","","","","0.02615441381931305","0.02615441381931305","0.02615441381931305"
"54275","0.0005346599500626326","0.0005346599500626326","0.0005346599500626326","","",""
"54279","0.0011562390718609095","0.0011562390718609095","0.0011562390718609095","","",""
"54281","","","","0.003912337590008974","0.003912337590008974","0.003912337590008974"
"54282","","","","0.05833146348595619","0.05833146348595619","0.05833146348595619"
"54308","","","","0.009034112095832825","0.009034112095832825","0.009034112095832825"
"54309","","","","0.021108407527208328","0.021108407527208328","0.021108407527208328"
"54310","","","","0.004467204213142395","0.004467204213142395","0.004467204213142395"
"54314","","","","0.01127194706350565","0.01127194706350565","0.01127194706350565"
"54324","","","","0.025602327659726143","0.025602327659726143","0.025602327659726143"
"54329","0.0023316554725170135","0.0023316554725170135","0.0023316554725170135","","",""
"54330","0.004667336121201515","0.004667336121201515","0.004667336121201515","","",""
"54347","0.0015051387017592788","0.0015051387017592788","0.0015051387017592788","","",""
"54357","0.0031319251284003258","0.0031319251284003258","0.0031319251284003258","","",""
"54363","","","","0.004382228944450617","0.004382228944450617","0.004382228944450617"
"54365","0.0009334476781077683","0.0009334476781077683","0.0009334476781077683","","",""
"54370","0.0002791002916637808","0.0002791002916637808","0.0002791002916637808","","",""
"54376","0.0025489144027233124","0.0025489144027233124","0.0025489144027233124","","",""
"54380","","","","0.02616119384765625","0.02616119384765625","0.02616119384765625"
"54381","","","","0.008895975537598133","0.008895975537598133","0.008895975537598133"
"54383","0.0008116798708215356","0.0008116798708215356","0.0008116798708215356","","",""
"54384","0.0015181550988927484","0.0015181550988927484","0.0015181550988927484","0.001996174920350313","0.001996174920350313","0.001996174920350313"
"54396","0.0006571280537173152","0.0006571280537173152","0.0006571280537173152","","",""
"54398","0.003365560667589307","0.003365560667589307","0.003365560667589307","","",""
"54413","","","","0.01055314764380455","0.01055314764380455","0.01055314764380455"
"54417","0.004371201619505882","0.004371201619505882","0.004371201619505882","","",""
"54424","","","","0.015959983691573143","0.015959983691573143","0.015959983691573143"
"54427","","","","0.015008718706667423","0.015008718706667423","0.015008718706667423"
"54436","","","","0.057145748287439346","0.057145748287439346","0.057145748287439346"
"54451","","","","0.001720584463328123","0.001720584463328123","0.001720584463328123"
"54457","0.0015346916625276208","0.0015346916625276208","0.0015346916625276208","","",""
"54458","0.0036616914439946413","0.0036616914439946413","0.0036616914439946413","","",""
"54459","","","","0.005202318541705608","0.005202318541705608","0.005202318541705608"
"54462","","","","0.025764890015125275","0.025764890015125275","0.025764890015125275"
"54469","0.0019597099162638187","0.0019597099162638187","0.0019597099162638187","","",""
"54473","","","","0.0028208736330270767","0.0028208736330270767","0.0028208736330270767"
"54475","0.0022439188323915005","0.0022439188323915005","0.0022439188323915005","","",""
"54480","","","","0.004561783280223608","0.004561783280223608","0.004561783280223608"
"54484","0.00015602544590365142","0.00015602544590365142","0.00015602544590365142","","",""
"54489","0.0015302639221772552","0.0015302639221772552","0.0015302639221772552","","",""
"54490","0.0006125134532339871","0.0006125134532339871","0.0006125134532339871","","",""
"54491","","","","0.003400332760065794","0.003400332760065794","0.003400332760065794"
"54494","","","","0.032284561544656754","0.032284561544656754","0.032284561544656754"
"54507","0.002568155527114868","0.002568155527114868","0.002568155527114868","","",""
"54508","","","","0.0021132975816726685","0.0021132975816726685","0.0021132975816726685"
"54510","0.0004569559823721647","0.0004569559823721647","0.0004569559823721647","","",""
"54514","0.0008310081320814788","0.0008310081320814788","0.0008310081320814788","","",""
"54526","","","","0.047553375363349915","0.047553375363349915","0.047553375363349915"
"54527","","","","0.006349123083055019","0.006349123083055019","0.006349123083055019"
"54533","","","","0.02452719584107399","0.02452719584107399","0.02452719584107399"
"54555","","","","0.027830909937620163","0.027830909937620163","0.027830909937620163"
"54559","0.001210036571137607","0.001210036571137607","0.001210036571137607","","",""
"54565","0.0004003387875854969","0.0004003387875854969","0.0004003387875854969","","",""
"54570","0.0014128490583971143","0.0014128490583971143","0.0014128490583971143","","",""
"54575","","","","0.003951285034418106","0.003951285034418106","0.003951285034418106"
"54576","","","","0.007676790468394756","0.007676790468394756","0.007676790468394756"
"54577","","","","0.005276436917483807","0.005276436917483807","0.005276436917483807"
"54581","","","","0.005358592141419649","0.005358592141419649","0.005358592141419649"
"54583","","","","0.0062247030436992645","0.0062247030436992645","0.0062247030436992645"
"54588","","","","0.010033705271780491","0.010033705271780491","0.010033705271780491"
"54592","","","","0.00438464293256402","0.00438464293256402","0.00438464293256402"
"54603","","","","0.0016253486974164844","0.0016253486974164844","0.0016253486974164844"
"54608","","","","0.013348567299544811","0.013348567299544811","0.013348567299544811"
"54609","0.0016819305019453168","0.0016819305019453168","0.0016819305019453168","0.0037695812061429024","0.0037695812061429024","0.0037695812061429024"
"54612","","","","0.017458287999033928","0.017458287999033928","0.017458287999033928"
"54615","","","","0.04714979603886604","0.04714979603886604","0.04714979603886604"
"54616","0.004982473328709602","0.004982473328709602","0.004982473328709602","","",""
"54630","0.0013754339888691902","0.0013754339888691902","0.0013754339888691902","","",""
"54636","","","","0.03902490437030792","0.03902490437030792","0.03902490437030792"
"54638","","","","0.001118092448450625","0.001118092448450625","0.001118092448450625"
"54641","","","","0.0366959385573864","0.0366959385573864","0.0366959385573864"
"54648","","","","0.007336599286645651","0.007336599286645651","0.007336599286645651"
"54656","0.0020736781880259514","0.0020736781880259514","0.0020736781880259514","0.0025498184841126204","0.0025498184841126204","0.0025498184841126204"
"54659","0.0008409722940996289","0.0008409722940996289","0.0008409722940996289","","",""
"54663","","","","0.039433833211660385","0.039433833211660385","0.039433833211660385"
"54669","0.0025432147085666656","0.0025432147085666656","0.0025432147085666656","","",""
"54671","0.0004943619715049863","0.0004943619715049863","0.0004943619715049863","","",""
"54675","","","","0.0012604412622749805","0.0012604412622749805","0.0012604412622749805"
"54676","","","","0.018966441974043846","0.018966441974043846","0.018966441974043846"
"54678","0.0005121514550410211","0.0005121514550410211","0.0005121514550410211","","",""
"54681","0.006062597036361694","0.006062597036361694","0.006062597036361694","","",""
"54682","","","","0.015004760585725307","0.015004760585725307","0.015004760585725307"
"54683","","","","0.01656341925263405","0.01656341925263405","0.01656341925263405"
"54687","","","","0.006668118294328451","0.006668118294328451","0.006668118294328451"
"54689","","","","0.011248555965721607","0.011248555965721607","0.011248555965721607"
"54691","0.0006333795026876032","0.0006333795026876032","0.0006333795026876032","","",""
"54693","0.0008527051541022956","0.0008527051541022956","0.0008527051541022956","","",""
"54697","0.0014645523624494672","0.0014645523624494672","0.0014645523624494672","0.008039767853915691","0.008039767853915691","0.008039767853915691"
"54701","0.0013058062177151442","0.0013058062177151442","0.0013058062177151442","","",""
"54703","0.0011626800987869501","0.0011626800987869501","0.0011626800987869501","","",""
"54704","","","","0.03217245638370514","0.03217245638370514","0.03217245638370514"
"54708","","","","0.024350574240088463","0.024350574240088463","0.024350574240088463"
"54710","","","","0.006396270822733641","0.006396270822733641","0.006396270822733641"
"54714","0.0004705269820988178","0.0004705269820988178","0.0004705269820988178","","",""
"54715","0.0073559177108109","0.0073559177108109","0.0073559177108109","","",""
"54716","","","","0.04837287589907646","0.04837287589907646","0.04837287589907646"
"54722","","","","0.005819252692162991","0.005819252692162991","0.005819252692162991"
"54735","","","","0.005051025655120611","0.005051025655120611","0.005051025655120611"
"54736","0.00031490373658016324","0.00031490373658016324","0.00031490373658016324","","",""
"54740","0.0005484397406689823","0.0005484397406689823","0.0005484397406689823","","",""
"54742","","","","0.0021018702536821365","0.0021018702536821365","0.0021018702536821365"
"54745","","","","0.010640808381140232","0.010640808381140232","0.010640808381140232"
"54746","","","","0.013548759743571281","0.013548759743571281","0.013548759743571281"
"54752","","","","0.0579804889857769","0.0579804889857769","0.0579804889857769"
"54753","","","","0.0036630346439778805","0.0036630346439778805","0.0036630346439778805"
"54755","","","","0.06432092189788818","0.06432092189788818","0.06432092189788818"
"54771","","","","0.0029452203307300806","0.0029452203307300806","0.0029452203307300806"
"54772","0.0010612820042297244","0.0010612820042297244","0.0010612820042297244","","",""
"54773","","","","0.015862181782722473","0.015862181782722473","0.015862181782722473"
"54774","0.00040507124504074454","0.00040507124504074454","0.00040507124504074454","","",""
"54781","0.0008670461247675121","0.0008670461247675121","0.0008670461247675121","","",""
"54782","","","","0.0037234623450785875","0.0037234623450785875","0.0037234623450785875"
"54791","","","","0.016950054094195366","0.016950054094195366","0.016950054094195366"
"54794","0.0009615028975531459","0.0009615028975531459","0.0009615028975531459","","",""
"54795","0.0007403605268336833","0.0007403605268336833","0.0007403605268336833","","",""
"54802","","","","0.0016390548553317785","0.0016390548553317785","0.0016390548553317785"
"54812","","","","0.0028612117748707533","0.0028612117748707533","0.0028612117748707533"
"54813","0.0009574005962349474","0.0009574005962349474","0.0009574005962349474","","",""
"54816","","","","0.0027599555905908346","0.0027599555905908346","0.0027599555905908346"
"54817","0.004574932623654604","0.004574932623654604","0.004574932623654604","","",""
"54823","0.0003998991451226175","0.0003998991451226175","0.0003998991451226175","","",""
"54825","0.022640004754066467","0.022640004754066467","0.022640004754066467","","",""
"54828","0.002937567885965109","0.002937567885965109","0.002937567885965109","","",""
"54830","0.001338709844276309","0.001338709844276309","0.001338709844276309","","",""
"54841","","","","0.004629138391464949","0.004629138391464949","0.004629138391464949"
"54842","0.001512720831669867","0.001512720831669867","0.001512720831669867","","",""
"54849","","","","0.023425502702593803","0.023425502702593803","0.023425502702593803"
"54853","0.0005679290625266731","0.0005679290625266731","0.0005679290625266731","0.0307332593947649","0.0307332593947649","0.0307332593947649"
"54855","","","","0.014680157415568829","0.014680157415568829","0.014680157415568829"
"54856","","","","0.014456043019890785","0.014456043019890785","0.014456043019890785"
"54860","0.0003684277180582285","0.0003684277180582285","0.0003684277180582285","","",""
"54861","","","","0.004414358176290989","0.004414358176290989","0.004414358176290989"
"54862","0.001610793056897819","0.001610793056897819","0.001610793056897819","","",""
"54864","0.013264610432088375","0.013264610432088375","0.013264610432088375","0.016598066315054893","0.016598066315054893","0.016598066315054893"
"54870","0.001770973321981728","0.001770973321981728","0.001770973321981728","","",""
"54879","","","","0.017762403935194016","0.017762403935194016","0.017762403935194016"
"54881","0.0004881992354057729","0.0004881992354057729","0.0004881992354057729","","",""
"54884","","","","0.0317838191986084","0.0317838191986084","0.0317838191986084"
"54894","0.00552332540974021","0.00552332540974021","0.00552332540974021","","",""
"54898","","","","0.009097874164581299","0.009097874164581299","0.009097874164581299"
"54902","","","","0.00958135537803173","0.00958135537803173","0.00958135537803173"
"54907","0.0014758576871827245","0.0014758576871827245","0.0014758576871827245","","",""
"54908","0.0002689003013074398","0.0002689003013074398","0.0002689003013074398","","",""
"54910","","","","0.02321663498878479","0.02321663498878479","0.02321663498878479"
"54915","0.002949988469481468","0.002949988469481468","0.002949988469481468","","",""
"54916","0.00229977467097342","0.00229977467097342","0.00229977467097342","","",""
"54922","0.001126025919802487","0.001126025919802487","0.001126025919802487","","",""
"54929","0.031077254563570023","0.031077254563570023","0.031077254563570023","","",""
"54936","","","","0.010760623961687088","0.010760623961687088","0.010760623961687088"
"54941","","","","0.0037893373519182205","0.0037893373519182205","0.0037893373519182205"
"54942","0.0005316818715073168","0.0005316818715073168","0.0005316818715073168","","",""
"54945","0.0022363089956343174","0.0022363089956343174","0.0022363089956343174","","",""
"54947","","","","0.004031396005302668","0.004031396005302668","0.004031396005302668"
"54952","0.00620492547750473","0.00620492547750473","0.00620492547750473","","",""
"54955","","","","0.0059587410651147366","0.0059587410651147366","0.0059587410651147366"
"54967","","","","0.015873974189162254","0.015873974189162254","0.015873974189162254"
"54972","","","","0.009728901088237762","0.009728901088237762","0.009728901088237762"
"54988","","","","0.04282866418361664","0.04282866418361664","0.04282866418361664"
"54989","0.0009193666046485305","0.0009193666046485305","0.0009193666046485305","","",""
"54996","0.0009652136359363794","0.0009652136359363794","0.0009652136359363794","0.0030543396715074778","0.0030543396715074778","0.0030543396715074778"
"54998","0.006742650642991066","0.006742650642991066","0.006742650642991066","0.06223543360829353","0.06223543360829353","0.06223543360829353"
"55001","","","","0.016311101615428925","0.016311101615428925","0.016311101615428925"
"55003","0.001067320816218853","0.001067320816218853","0.001067320816218853","","",""
"55004","","","","0.005559333600103855","0.005559333600103855","0.005559333600103855"
"55008","","","","0.010821541771292686","0.010821541771292686","0.010821541771292686"
"55016","0.004793438129127026","0.004793438129127026","0.004793438129127026","","",""
"55025","0.0009339326061308384","0.0009339326061308384","0.0009339326061308384","","",""
"55027","","","","0.08855593204498291","0.08855593204498291","0.08855593204498291"
"55029","0.0010214957874268293","0.0010214957874268293","0.0010214957874268293","","",""
"55036","","","","0.004361777100712061","0.004361777100712061","0.004361777100712061"
"55041","","","","0.0015646128449589014","0.0015646128449589014","0.0015646128449589014"
"55048","0.0015939489239826798","0.0015939489239826798","0.0015939489239826798","","",""
"55049","0.0012337029911577702","0.0012337029911577702","0.0012337029911577702","","",""
"55051","","","","0.020208274945616722","0.020208274945616722","0.020208274945616722"
"55054","","","","0.017081614583730698","0.017081614583730698","0.017081614583730698"
"55063","0.0003633106534834951","0.0003633106534834951","0.0003633106534834951","","",""
"55066","","","","0.05617176741361618","0.05617176741361618","0.05617176741361618"
"55073","","","","0.022139543667435646","0.022139543667435646","0.022139543667435646"
"55080","","","","0.016148053109645844","0.016148053109645844","0.016148053109645844"
"55083","0.020568812265992165","0.020568812265992165","0.020568812265992165","","",""
"55085","","","","0.0015121523756533861","0.0015121523756533861","0.0015121523756533861"
"55093","","","","0.003987397067248821","0.003987397067248821","0.003987397067248821"
"55097","0.0008529852493666112","0.0008529852493666112","0.0008529852493666112","","",""
"55102","0.0005097801331430674","0.0005097801331430674","0.0005097801331430674","","",""
"55104","","","","0.006842452567070723","0.006842452567070723","0.006842452567070723"
"55110","","","","0.020897487178444862","0.020897487178444862","0.020897487178444862"
"55124","0.0012247029226273298","0.0012247029226273298","0.0012247029226273298","","",""
"55127","0.0004660358536057174","0.0004660358536057174","0.0004660358536057174","","",""
"55132","","","","0.015466468408703804","0.015466468408703804","0.015466468408703804"
"55143","0.0004526639240793884","0.0004526639240793884","0.0004526639240793884","","",""
"55154","0.0006887938943691552","0.0006887938943691552","0.0006887938943691552","","",""
"55161","0.002293241210281849","0.002293241210281849","0.002293241210281849","","",""
"55164","0.00020171333744656295","0.00020171333744656295","0.00020171333744656295","","",""
"55176","","","","0.003959917929023504","0.003959917929023504","0.003959917929023504"
"55177","","","","0.0011152348015457392","0.0011152348015457392","0.0011152348015457392"
