"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"2572","2.321516513824463","2.321516513824463","2.321516513824463","2.4854743480682373","2.4854743480682373","2.4854743480682373","2.3019862174987793","2.3019862174987793","2.3019862174987793"
"2573","2.410123825073242","2.410123825073242","2.410123825073242","2.583613634109497","2.583613634109497","2.583613634109497","2.242431163787842","2.242431163787842","2.242431163787842"
"2574","2.494677782058716","2.494677782058716","2.494677782058716","2.6142122745513916","2.6142122745513916","2.6142122745513916","2.320465087890625","2.320465087890625","2.320465087890625"
"2575","2.231025457382202","2.231025457382202","2.231025457382202","2.4473462104797363","2.4473462104797363","2.4473462104797363","2.1160643100738525","2.1160643100738525","2.1160643100738525"
"2576","2.5014636516571045","2.5014636516571045","2.5014636516571045","2.3500871658325195","2.3500871658325195","2.3500871658325195","2.249910831451416","2.249910831451416","2.249910831451416"
"2577","2.3274319171905518","2.3274319171905518","2.3274319171905518","2.4768483638763428","2.4768483638763428","2.4768483638763428","2.51366925239563","2.51366925239563","2.51366925239563"
"2578","2.3094711303710938","2.3094711303710938","2.3094711303710938","2.5228140354156494","2.5228140354156494","2.5228140354156494","2.217735767364502","2.217735767364502","2.217735767364502"
"2579","2.5098888874053955","2.5098888874053955","2.5098888874053955","2.5985803604125977","2.5985803604125977","2.5985803604125977","2.260913848876953","2.260913848876953","2.260913848876953"
"2580","2.565737247467041","2.565737247467041","2.565737247467041","2.517406463623047","2.517406463623047","2.517406463623047","2.3141396045684814","2.3141396045684814","2.3141396045684814"
"2581","2.61122727394104","2.61122727394104","2.61122727394104","2.4400274753570557","2.4400274753570557","2.4400274753570557","2.4324145317077637","2.4324145317077637","2.4324145317077637"
"2582","2.247722864151001","2.247722864151001","2.247722864151001","2.5624310970306396","2.5624310970306396","2.5624310970306396","2.3447093963623047","2.3447093963623047","2.3447093963623047"
"2583","2.3701541423797607","2.3701541423797607","2.3701541423797607","2.4531168937683105","2.4531168937683105","2.4531168937683105","2.105976104736328","2.105976104736328","2.105976104736328"
"2584","2.555375099182129","2.555375099182129","2.555375099182129","2.525897264480591","2.525897264480591","2.525897264480591","2.712564706802368","2.712564706802368","2.712564706802368"
"2585","2.817885637283325","2.817885637283325","2.817885637283325","2.607205390930176","2.607205390930176","2.607205390930176","2.3730926513671875","2.3730926513671875","2.3730926513671875"
"2586","2.3453145027160645","2.3453145027160645","2.3453145027160645","2.780038356781006","2.780038356781006","2.780038356781006","2.361531972885132","2.361531972885132","2.361531972885132"
"2587","2.505525827407837","2.505525827407837","2.505525827407837","2.3710601329803467","2.3710601329803467","2.3710601329803467","2.358459711074829","2.358459711074829","2.358459711074829"
"2588","2.423069715499878","2.423069715499878","2.423069715499878","2.671842575073242","2.671842575073242","2.671842575073242","2.1836040019989014","2.1836040019989014","2.1836040019989014"
"2589","2.26971435546875","2.26971435546875","2.26971435546875","2.4491465091705322","2.4491465091705322","2.4491465091705322","2.468111991882324","2.468111991882324","2.468111991882324"
"2590","2.5101945400238037","2.5101945400238037","2.5101945400238037","2.7504494190216064","2.7504494190216064","2.7504494190216064","2.1154122352600098","2.1154122352600098","2.1154122352600098"
"2591","2.3875932693481445","2.3875932693481445","2.3875932693481445","2.4895124435424805","2.4895124435424805","2.4895124435424805","2.307596206665039","2.307596206665039","2.307596206665039"
"2592","2.3810982704162598","2.3810982704162598","2.3810982704162598","2.5477163791656494","2.5477163791656494","2.5477163791656494","2.113942861557007","2.113942861557007","2.113942861557007"
"2593","2.6455254554748535","2.6455254554748535","2.6455254554748535","2.195002555847168","2.195002555847168","2.195002555847168","2.3115792274475098","2.3115792274475098","2.3115792274475098"
"2594","2.522886276245117","2.522886276245117","2.522886276245117","2.4262285232543945","2.4262285232543945","2.4262285232543945","2.1627590656280518","2.1627590656280518","2.1627590656280518"
"2595","2.646035671234131","2.646035671234131","2.646035671234131","2.334517478942871","2.334517478942871","2.334517478942871","2.2489540576934814","2.2489540576934814","2.2489540576934814"
"2596","2.468618392944336","2.468618392944336","2.468618392944336","2.642868995666504","2.642868995666504","2.642868995666504","2.5225324630737305","2.5225324630737305","2.5225324630737305"
"2597","2.376100778579712","2.376100778579712","2.376100778579712","2.22270131111145","2.22270131111145","2.22270131111145","2.3880093097686768","2.3880093097686768","2.3880093097686768"
"2598","2.763780355453491","2.763780355453491","2.763780355453491","2.329831838607788","2.329831838607788","2.329831838607788","2.342833995819092","2.342833995819092","2.342833995819092"
"2599","2.4568634033203125","2.4568634033203125","2.4568634033203125","2.3698456287384033","2.3698456287384033","2.3698456287384033","2.1813771724700928","2.1813771724700928","2.1813771724700928"
"2600","2.1351606845855713","2.1351606845855713","2.1351606845855713","2.366833448410034","2.366833448410034","2.366833448410034","2.3137779235839844","2.3137779235839844","2.3137779235839844"
"2601","2.3649518489837646","2.3649518489837646","2.3649518489837646","2.2355473041534424","2.2355473041534424","2.2355473041534424","2.321288824081421","2.321288824081421","2.321288824081421"
"2602","2.1425764560699463","2.1425764560699463","2.1425764560699463","2.618887424468994","2.618887424468994","2.618887424468994","2.553863525390625","2.553863525390625","2.553863525390625"
"2603","2.234992027282715","2.234992027282715","2.234992027282715","2.707608938217163","2.707608938217163","2.707608938217163","2.4710018634796143","2.4710018634796143","2.4710018634796143"
"2604","2.7228317260742188","2.7228317260742188","2.7228317260742188","2.546262502670288","2.546262502670288","2.546262502670288","2.6990225315093994","2.6990225315093994","2.6990225315093994"
"2605","2.040864944458008","2.040864944458008","2.040864944458008","2.556295156478882","2.556295156478882","2.556295156478882","2.3511300086975098","2.3511300086975098","2.3511300086975098"
"2606","2.3657314777374268","2.3657314777374268","2.3657314777374268","2.605550527572632","2.605550527572632","2.605550527572632","2.3505218029022217","2.3505218029022217","2.3505218029022217"
"2607","2.2545008659362793","2.2545008659362793","2.2545008659362793","2.589146614074707","2.589146614074707","2.589146614074707","2.312323570251465","2.312323570251465","2.312323570251465"
"2608","2.230790615081787","2.230790615081787","2.230790615081787","2.504464626312256","2.504464626312256","2.504464626312256","2.3435049057006836","2.3435049057006836","2.3435049057006836"
"2609","2.301257848739624","2.301257848739624","2.301257848739624","2.4772543907165527","2.4772543907165527","2.4772543907165527","2.2542591094970703","2.2542591094970703","2.2542591094970703"
"2610","2.1489431858062744","2.1489431858062744","2.1489431858062744","2.6247498989105225","2.6247498989105225","2.6247498989105225","2.309234142303467","2.309234142303467","2.309234142303467"
"2611","2.3371095657348633","2.3371095657348633","2.3371095657348633","2.392120361328125","2.392120361328125","2.392120361328125","2.2711870670318604","2.2711870670318604","2.2711870670318604"
"2612","2.505007028579712","2.505007028579712","2.505007028579712","2.5662169456481934","2.5662169456481934","2.5662169456481934","2.195997714996338","2.195997714996338","2.195997714996338"
"2613","2.508479356765747","2.508479356765747","2.508479356765747","2.3248848915100098","2.3248848915100098","2.3248848915100098","2.4538259506225586","2.4538259506225586","2.4538259506225586"
"2614","2.223381996154785","2.223381996154785","2.223381996154785","2.611867666244507","2.611867666244507","2.611867666244507","2.2147767543792725","2.2147767543792725","2.2147767543792725"
"2615","2.4438772201538086","2.4438772201538086","2.4438772201538086","2.6173458099365234","2.6173458099365234","2.6173458099365234","2.2727413177490234","2.2727413177490234","2.2727413177490234"
"2616","2.383413314819336","2.383413314819336","2.383413314819336","2.4057724475860596","2.4057724475860596","2.4057724475860596","2.438141107559204","2.438141107559204","2.438141107559204"
"2617","2.218733310699463","2.218733310699463","2.218733310699463","2.6295783519744873","2.6295783519744873","2.6295783519744873","2.2753028869628906","2.2753028869628906","2.2753028869628906"
"2618","2.432340621948242","2.432340621948242","2.432340621948242","2.6893343925476074","2.6893343925476074","2.6893343925476074","2.5299649238586426","2.5299649238586426","2.5299649238586426"
"2619","2.417569160461426","2.417569160461426","2.417569160461426","2.6937990188598633","2.6937990188598633","2.6937990188598633","2.332780361175537","2.332780361175537","2.332780361175537"
"2620","2.5130646228790283","2.5130646228790283","2.5130646228790283","2.4200375080108643","2.4200375080108643","2.4200375080108643","2.1079959869384766","2.1079959869384766","2.1079959869384766"
"2621","2.5335001945495605","2.5335001945495605","2.5335001945495605","2.4728469848632812","2.4728469848632812","2.4728469848632812","2.2536556720733643","2.2536556720733643","2.2536556720733643"
"2622","2.373047113418579","2.373047113418579","2.373047113418579","2.3993403911590576","2.3993403911590576","2.3993403911590576","2.294804096221924","2.294804096221924","2.294804096221924"
"2623","2.583972454071045","2.583972454071045","2.583972454071045","2.4572203159332275","2.4572203159332275","2.4572203159332275","2.1624667644500732","2.1624667644500732","2.1624667644500732"
"2624","2.378103256225586","2.378103256225586","2.378103256225586","2.5850839614868164","2.5850839614868164","2.5850839614868164","2.1905062198638916","2.1905062198638916","2.1905062198638916"
"2625","2.405358076095581","2.405358076095581","2.405358076095581","2.5450310707092285","2.5450310707092285","2.5450310707092285","2.0706119537353516","2.0706119537353516","2.0706119537353516"
"2626","2.3522448539733887","2.3522448539733887","2.3522448539733887","2.4808478355407715","2.4808478355407715","2.4808478355407715","2.392792224884033","2.392792224884033","2.392792224884033"
"2627","2.0859274864196777","2.0859274864196777","2.0859274864196777","2.5366897583007812","2.5366897583007812","2.5366897583007812","2.5276646614074707","2.5276646614074707","2.5276646614074707"
"2628","2.2742834091186523","2.2742834091186523","2.2742834091186523","2.4792628288269043","2.4792628288269043","2.4792628288269043","2.3349692821502686","2.3349692821502686","2.3349692821502686"
"2629","2.4618377685546875","2.4618377685546875","2.4618377685546875","2.7989919185638428","2.7989919185638428","2.7989919185638428","2.4998435974121094","2.4998435974121094","2.4998435974121094"
"2630","2.147453784942627","2.147453784942627","2.147453784942627","2.7649261951446533","2.7649261951446533","2.7649261951446533","2.527183771133423","2.527183771133423","2.527183771133423"
"2631","2.578756093978882","2.578756093978882","2.578756093978882","2.8349721431732178","2.8349721431732178","2.8349721431732178","2.2736451625823975","2.2736451625823975","2.2736451625823975"
"2632","2.510552167892456","2.510552167892456","2.510552167892456","2.430722951889038","2.430722951889038","2.430722951889038","2.340238094329834","2.340238094329834","2.340238094329834"
"2633","2.4159328937530518","2.4159328937530518","2.4159328937530518","2.5178275108337402","2.5178275108337402","2.5178275108337402","2.048689842224121","2.048689842224121","2.048689842224121"
"2634","2.2798352241516113","2.2798352241516113","2.2798352241516113","2.727043628692627","2.727043628692627","2.727043628692627","2.307349681854248","2.307349681854248","2.307349681854248"
"2635","2.2714951038360596","2.2714951038360596","2.2714951038360596","2.3699891567230225","2.3699891567230225","2.3699891567230225","2.540421485900879","2.540421485900879","2.540421485900879"
"2636","2.1821486949920654","2.1821486949920654","2.1821486949920654","2.696927309036255","2.696927309036255","2.696927309036255","2.3291122913360596","2.3291122913360596","2.3291122913360596"
"2637","2.4357995986938477","2.4357995986938477","2.4357995986938477","2.527068853378296","2.527068853378296","2.527068853378296","2.3202548027038574","2.3202548027038574","2.3202548027038574"
"2638","2.1650779247283936","2.1650779247283936","2.1650779247283936","2.4563839435577393","2.4563839435577393","2.4563839435577393","2.406569480895996","2.406569480895996","2.406569480895996"
"2639","2.5898995399475098","2.5898995399475098","2.5898995399475098","2.7690107822418213","2.7690107822418213","2.7690107822418213","2.2147176265716553","2.2147176265716553","2.2147176265716553"
"2640","2.4992001056671143","2.4992001056671143","2.4992001056671143","2.1411972045898438","2.1411972045898438","2.1411972045898438","2.080019474029541","2.080019474029541","2.080019474029541"
"2641","2.504621982574463","2.504621982574463","2.504621982574463","2.747650384902954","2.747650384902954","2.747650384902954","2.102717638015747","2.102717638015747","2.102717638015747"
"2642","2.4651312828063965","2.4651312828063965","2.4651312828063965","2.58012318611145","2.58012318611145","2.58012318611145","2.1438376903533936","2.1438376903533936","2.1438376903533936"
"2643","2.410789728164673","2.410789728164673","2.410789728164673","2.5786733627319336","2.5786733627319336","2.5786733627319336","2.481257677078247","2.481257677078247","2.481257677078247"
"2644","2.246223211288452","2.246223211288452","2.246223211288452","2.3802647590637207","2.3802647590637207","2.3802647590637207","2.4320874214172363","2.4320874214172363","2.4320874214172363"
"2645","2.313797950744629","2.313797950744629","2.313797950744629","2.682279348373413","2.682279348373413","2.682279348373413","2.427908182144165","2.427908182144165","2.427908182144165"
"2646","2.4819939136505127","2.4819939136505127","2.4819939136505127","2.2054107189178467","2.2054107189178467","2.2054107189178467","2.182579517364502","2.182579517364502","2.182579517364502"
"2647","2.585869073867798","2.585869073867798","2.585869073867798","2.7683117389678955","2.7683117389678955","2.7683117389678955","2.5117759704589844","2.5117759704589844","2.5117759704589844"
"2648","2.55747652053833","2.55747652053833","2.55747652053833","2.4825046062469482","2.4825046062469482","2.4825046062469482","2.055405855178833","2.055405855178833","2.055405855178833"
"2649","2.4191372394561768","2.4191372394561768","2.4191372394561768","2.4432144165039062","2.4432144165039062","2.4432144165039062","2.2886133193969727","2.2886133193969727","2.2886133193969727"
"2650","2.3784701824188232","2.3784701824188232","2.3784701824188232","2.5436792373657227","2.5436792373657227","2.5436792373657227","1.9698959589004517","1.9698959589004517","1.9698959589004517"
"2651","2.199751377105713","2.199751377105713","2.199751377105713","2.5814285278320312","2.5814285278320312","2.5814285278320312","2.3642077445983887","2.3642077445983887","2.3642077445983887"
"2652","2.2657511234283447","2.2657511234283447","2.2657511234283447","2.5711922645568848","2.5711922645568848","2.5711922645568848","2.47070574760437","2.47070574760437","2.47070574760437"
"2653","2.577103614807129","2.577103614807129","2.577103614807129","2.5691967010498047","2.5691967010498047","2.5691967010498047","2.48323392868042","2.48323392868042","2.48323392868042"
"2654","2.6683590412139893","2.6683590412139893","2.6683590412139893","2.5816872119903564","2.5816872119903564","2.5816872119903564","2.15401029586792","2.15401029586792","2.15401029586792"
"2655","2.4846341609954834","2.4846341609954834","2.4846341609954834","2.418346405029297","2.418346405029297","2.418346405029297","2.398611545562744","2.398611545562744","2.398611545562744"
"2656","2.575568199157715","2.575568199157715","2.575568199157715","2.4339473247528076","2.4339473247528076","2.4339473247528076","2.5435097217559814","2.5435097217559814","2.5435097217559814"
"2657","2.346728801727295","2.346728801727295","2.346728801727295","2.4661805629730225","2.4661805629730225","2.4661805629730225","2.350437879562378","2.350437879562378","2.350437879562378"
"2658","2.22280216217041","2.22280216217041","2.22280216217041","2.5064537525177","2.5064537525177","2.5064537525177","2.0900468826293945","2.0900468826293945","2.0900468826293945"
"2659","2.4696733951568604","2.4696733951568604","2.4696733951568604","2.5658645629882812","2.5658645629882812","2.5658645629882812","2.289400815963745","2.289400815963745","2.289400815963745"
"2660","2.1730918884277344","2.1730918884277344","2.1730918884277344","2.5042877197265625","2.5042877197265625","2.5042877197265625","2.174732208251953","2.174732208251953","2.174732208251953"
"2661","2.462301015853882","2.462301015853882","2.462301015853882","2.55155611038208","2.55155611038208","2.55155611038208","2.5557663440704346","2.5557663440704346","2.5557663440704346"
"2662","2.334415912628174","2.334415912628174","2.334415912628174","2.4679439067840576","2.4679439067840576","2.4679439067840576","2.1805243492126465","2.1805243492126465","2.1805243492126465"
"2663","2.3800265789031982","2.3800265789031982","2.3800265789031982","2.638906478881836","2.638906478881836","2.638906478881836","2.3937342166900635","2.3937342166900635","2.3937342166900635"
"2664","2.495779037475586","2.495779037475586","2.495779037475586","2.5428860187530518","2.5428860187530518","2.5428860187530518","2.195794105529785","2.195794105529785","2.195794105529785"
"2665","2.0498461723327637","2.0498461723327637","2.0498461723327637","2.6199138164520264","2.6199138164520264","2.6199138164520264","2.2860939502716064","2.2860939502716064","2.2860939502716064"
"2666","2.453482151031494","2.453482151031494","2.453482151031494","2.4293925762176514","2.4293925762176514","2.4293925762176514","2.4940977096557617","2.4940977096557617","2.4940977096557617"
"2667","2.3108580112457275","2.3108580112457275","2.3108580112457275","2.5025246143341064","2.5025246143341064","2.5025246143341064","2.243274450302124","2.243274450302124","2.243274450302124"
"2668","2.181797981262207","2.181797981262207","2.181797981262207","2.4009647369384766","2.4009647369384766","2.4009647369384766","2.504568338394165","2.504568338394165","2.504568338394165"
"2669","2.3801658153533936","2.3801658153533936","2.3801658153533936","2.4133574962615967","2.4133574962615967","2.4133574962615967","2.5571751594543457","2.5571751594543457","2.5571751594543457"
"2670","2.422391414642334","2.422391414642334","2.422391414642334","2.5628604888916016","2.5628604888916016","2.5628604888916016","2.4798903465270996","2.4798903465270996","2.4798903465270996"
"2671","2.0898351669311523","2.0898351669311523","2.0898351669311523","2.3062596321105957","2.3062596321105957","2.3062596321105957","2.4637155532836914","2.4637155532836914","2.4637155532836914"
"2672","2.4121620655059814","2.4121620655059814","2.4121620655059814","2.661350965499878","2.661350965499878","2.661350965499878","2.135906219482422","2.135906219482422","2.135906219482422"
"2673","2.338266611099243","2.338266611099243","2.338266611099243","2.445521116256714","2.445521116256714","2.445521116256714","2.129150390625","2.129150390625","2.129150390625"
"2674","2.585392713546753","2.585392713546753","2.585392713546753","2.494187831878662","2.494187831878662","2.494187831878662","2.4383864402770996","2.4383864402770996","2.4383864402770996"
"2675","2.780827522277832","2.780827522277832","2.780827522277832","2.547825574874878","2.547825574874878","2.547825574874878","2.3553106784820557","2.3553106784820557","2.3553106784820557"
"2676","2.4142775535583496","2.4142775535583496","2.4142775535583496","2.492696523666382","2.492696523666382","2.492696523666382","2.4544243812561035","2.4544243812561035","2.4544243812561035"
"2677","2.337953805923462","2.337953805923462","2.337953805923462","2.5614395141601562","2.5614395141601562","2.5614395141601562","2.481248378753662","2.481248378753662","2.481248378753662"
"2678","2.52050518989563","2.52050518989563","2.52050518989563","2.5618369579315186","2.5618369579315186","2.5618369579315186","2.2469232082366943","2.2469232082366943","2.2469232082366943"
"2679","2.4308876991271973","2.4308876991271973","2.4308876991271973","2.4771180152893066","2.4771180152893066","2.4771180152893066","2.223295211791992","2.223295211791992","2.223295211791992"
"2680","2.587580680847168","2.587580680847168","2.587580680847168","2.6625173091888428","2.6625173091888428","2.6625173091888428","2.215061902999878","2.215061902999878","2.215061902999878"
"2681","2.297274112701416","2.297274112701416","2.297274112701416","2.4592885971069336","2.4592885971069336","2.4592885971069336","2.341405153274536","2.341405153274536","2.341405153274536"
"2682","2.5252909660339355","2.5252909660339355","2.5252909660339355","2.5607333183288574","2.5607333183288574","2.5607333183288574","2.2878732681274414","2.2878732681274414","2.2878732681274414"
"2683","2.0395047664642334","2.0395047664642334","2.0395047664642334","2.172649621963501","2.172649621963501","2.172649621963501","2.0794167518615723","2.0794167518615723","2.0794167518615723"
"2684","2.4732980728149414","2.4732980728149414","2.4732980728149414","2.3500092029571533","2.3500092029571533","2.3500092029571533","2.128230094909668","2.128230094909668","2.128230094909668"
"2685","2.230414628982544","2.230414628982544","2.230414628982544","2.8020615577697754","2.8020615577697754","2.8020615577697754","2.3954033851623535","2.3954033851623535","2.3954033851623535"
"2686","2.43389630317688","2.43389630317688","2.43389630317688","2.4440176486968994","2.4440176486968994","2.4440176486968994","2.325183629989624","2.325183629989624","2.325183629989624"
"2687","2.450800895690918","2.450800895690918","2.450800895690918","2.5967023372650146","2.5967023372650146","2.5967023372650146","2.3060004711151123","2.3060004711151123","2.3060004711151123"
"2688","2.503751039505005","2.503751039505005","2.503751039505005","2.7249815464019775","2.7249815464019775","2.7249815464019775","2.334834575653076","2.334834575653076","2.334834575653076"
"2689","2.3725600242614746","2.3725600242614746","2.3725600242614746","2.6807355880737305","2.6807355880737305","2.6807355880737305","2.1543428897857666","2.1543428897857666","2.1543428897857666"
"2690","2.633293867111206","2.633293867111206","2.633293867111206","2.6878695487976074","2.6878695487976074","2.6878695487976074","2.184718608856201","2.184718608856201","2.184718608856201"
"2691","2.7951173782348633","2.7951173782348633","2.7951173782348633","2.5277206897735596","2.5277206897735596","2.5277206897735596","2.471165895462036","2.471165895462036","2.471165895462036"
"2692","2.630377769470215","2.630377769470215","2.630377769470215","2.6132383346557617","2.6132383346557617","2.6132383346557617","2.427692174911499","2.427692174911499","2.427692174911499"
"2693","2.310870885848999","2.310870885848999","2.310870885848999","2.6159141063690186","2.6159141063690186","2.6159141063690186","2.355088472366333","2.355088472366333","2.355088472366333"
"2694","2.5021212100982666","2.5021212100982666","2.5021212100982666","2.430824041366577","2.430824041366577","2.430824041366577","2.3492119312286377","2.3492119312286377","2.3492119312286377"
"2695","2.4109342098236084","2.4109342098236084","2.4109342098236084","2.6653597354888916","2.6653597354888916","2.6653597354888916","2.4175264835357666","2.4175264835357666","2.4175264835357666"
"2696","2.4806478023529053","2.4806478023529053","2.4806478023529053","2.666273593902588","2.666273593902588","2.666273593902588","2.064999580383301","2.064999580383301","2.064999580383301"
"2697","2.2853806018829346","2.2853806018829346","2.2853806018829346","2.6152467727661133","2.6152467727661133","2.6152467727661133","2.5041732788085938","2.5041732788085938","2.5041732788085938"
"2698","2.5834617614746094","2.5834617614746094","2.5834617614746094","2.6200945377349854","2.6200945377349854","2.6200945377349854","2.4961228370666504","2.4961228370666504","2.4961228370666504"
"2699","2.3787529468536377","2.3787529468536377","2.3787529468536377","2.4019994735717773","2.4019994735717773","2.4019994735717773","2.115098476409912","2.115098476409912","2.115098476409912"
"2700","2.498485565185547","2.498485565185547","2.498485565185547","2.34142804145813","2.34142804145813","2.34142804145813","2.4714651107788086","2.4714651107788086","2.4714651107788086"
"2701","2.542954444885254","2.542954444885254","2.542954444885254","2.5463716983795166","2.5463716983795166","2.5463716983795166","2.2914109230041504","2.2914109230041504","2.2914109230041504"
"2702","2.1279306411743164","2.1279306411743164","2.1279306411743164","2.693120002746582","2.693120002746582","2.693120002746582","2.504068374633789","2.504068374633789","2.504068374633789"
"2703","2.416165351867676","2.416165351867676","2.416165351867676","2.542834997177124","2.542834997177124","2.542834997177124","2.345686197280884","2.345686197280884","2.345686197280884"
"2704","2.2798750400543213","2.2798750400543213","2.2798750400543213","2.4977762699127197","2.4977762699127197","2.4977762699127197","2.1654129028320312","2.1654129028320312","2.1654129028320312"
"2705","2.3751912117004395","2.3751912117004395","2.3751912117004395","2.6725096702575684","2.6725096702575684","2.6725096702575684","2.2485830783843994","2.2485830783843994","2.2485830783843994"
"2706","2.5511138439178467","2.5511138439178467","2.5511138439178467","2.6706759929656982","2.6706759929656982","2.6706759929656982","2.415133237838745","2.415133237838745","2.415133237838745"
"2707","2.301157236099243","2.301157236099243","2.301157236099243","2.2798118591308594","2.2798118591308594","2.2798118591308594","2.122525930404663","2.122525930404663","2.122525930404663"
"2708","2.44797945022583","2.44797945022583","2.44797945022583","2.700505018234253","2.700505018234253","2.700505018234253","2.1725313663482666","2.1725313663482666","2.1725313663482666"
"2709","2.3369245529174805","2.3369245529174805","2.3369245529174805","2.66463041305542","2.66463041305542","2.66463041305542","2.2061805725097656","2.2061805725097656","2.2061805725097656"
"2710","2.156510591506958","2.156510591506958","2.156510591506958","2.5182464122772217","2.5182464122772217","2.5182464122772217","2.1844513416290283","2.1844513416290283","2.1844513416290283"
"2711","2.446830987930298","2.446830987930298","2.446830987930298","2.356645345687866","2.356645345687866","2.356645345687866","2.0814483165740967","2.0814483165740967","2.0814483165740967"
"2712","2.1310412883758545","2.1310412883758545","2.1310412883758545","2.493290662765503","2.493290662765503","2.493290662765503","2.3668668270111084","2.3668668270111084","2.3668668270111084"
"2713","2.345458984375","2.345458984375","2.345458984375","2.6265554428100586","2.6265554428100586","2.6265554428100586","2.1258788108825684","2.1258788108825684","2.1258788108825684"
"2714","2.3876700401306152","2.3876700401306152","2.3876700401306152","2.5418288707733154","2.5418288707733154","2.5418288707733154","2.5200083255767822","2.5200083255767822","2.5200083255767822"
"2715","2.381478786468506","2.381478786468506","2.381478786468506","2.6249496936798096","2.6249496936798096","2.6249496936798096","2.3404793739318848","2.3404793739318848","2.3404793739318848"
"2716","2.4957544803619385","2.4957544803619385","2.4957544803619385","2.2781786918640137","2.2781786918640137","2.2781786918640137","2.3318023681640625","2.3318023681640625","2.3318023681640625"
"2717","2.4294538497924805","2.4294538497924805","2.4294538497924805","2.368896007537842","2.368896007537842","2.368896007537842","2.294739246368408","2.294739246368408","2.294739246368408"
"2718","2.55623197555542","2.55623197555542","2.55623197555542","2.5744686126708984","2.5744686126708984","2.5744686126708984","2.215179443359375","2.215179443359375","2.215179443359375"
"2719","2.5698816776275635","2.5698816776275635","2.5698816776275635","2.631181240081787","2.631181240081787","2.631181240081787","2.2493224143981934","2.2493224143981934","2.2493224143981934"
"2720","2.412764072418213","2.412764072418213","2.412764072418213","2.3830270767211914","2.3830270767211914","2.3830270767211914","2.4452857971191406","2.4452857971191406","2.4452857971191406"
"2721","2.248319149017334","2.248319149017334","2.248319149017334","2.5364582538604736","2.5364582538604736","2.5364582538604736","2.6057956218719482","2.6057956218719482","2.6057956218719482"
"2722","2.555725336074829","2.555725336074829","2.555725336074829","2.627774715423584","2.627774715423584","2.627774715423584","2.373457908630371","2.373457908630371","2.373457908630371"
"2723","2.380587577819824","2.380587577819824","2.380587577819824","2.3945815563201904","2.3945815563201904","2.3945815563201904","2.249159574508667","2.249159574508667","2.249159574508667"
"2724","2.6116113662719727","2.6116113662719727","2.6116113662719727","2.6362171173095703","2.6362171173095703","2.6362171173095703","2.315843343734741","2.315843343734741","2.315843343734741"
"2725","2.5959091186523438","2.5959091186523438","2.5959091186523438","2.6156859397888184","2.6156859397888184","2.6156859397888184","2.119497299194336","2.119497299194336","2.119497299194336"
"2726","2.4213130474090576","2.4213130474090576","2.4213130474090576","2.5060179233551025","2.5060179233551025","2.5060179233551025","2.5124921798706055","2.5124921798706055","2.5124921798706055"
"2727","2.0770792961120605","2.0770792961120605","2.0770792961120605","2.323740005493164","2.323740005493164","2.323740005493164","2.068148374557495","2.068148374557495","2.068148374557495"
"2728","2.288874864578247","2.288874864578247","2.288874864578247","2.3391058444976807","2.3391058444976807","2.3391058444976807","2.5746042728424072","2.5746042728424072","2.5746042728424072"
"2729","2.3228185176849365","2.3228185176849365","2.3228185176849365","2.7946994304656982","2.7946994304656982","2.7946994304656982","2.2875094413757324","2.2875094413757324","2.2875094413757324"
"2730","2.235722541809082","2.235722541809082","2.235722541809082","2.854537010192871","2.854537010192871","2.854537010192871","2.4538347721099854","2.4538347721099854","2.4538347721099854"
"2731","2.2748539447784424","2.2748539447784424","2.2748539447784424","2.5095088481903076","2.5095088481903076","2.5095088481903076","2.486273765563965","2.486273765563965","2.486273765563965"
"2732","2.618246555328369","2.618246555328369","2.618246555328369","2.5943312644958496","2.5943312644958496","2.5943312644958496","2.147472620010376","2.147472620010376","2.147472620010376"
"2733","2.4755587577819824","2.4755587577819824","2.4755587577819824","2.5907726287841797","2.5907726287841797","2.5907726287841797","2.2288687229156494","2.2288687229156494","2.2288687229156494"
"2734","2.2431771755218506","2.2431771755218506","2.2431771755218506","2.8825337886810303","2.8825337886810303","2.8825337886810303","2.0899550914764404","2.0899550914764404","2.0899550914764404"
"2735","2.581027030944824","2.581027030944824","2.581027030944824","2.828640937805176","2.828640937805176","2.828640937805176","2.294790267944336","2.294790267944336","2.294790267944336"
"2736","2.551443576812744","2.551443576812744","2.551443576812744","2.5717668533325195","2.5717668533325195","2.5717668533325195","2.338886022567749","2.338886022567749","2.338886022567749"
