"Step","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MAX","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MAX"
"85344","","","","0.020107515156269073","0.020107515156269073","0.020107515156269073"
"85348","","","","0.008607049472630024","0.008607049472630024","0.008607049472630024"
"85351","","","","0.013408632017672062","0.013408632017672062","0.013408632017672062"
"85352","0.0031923328060656786","0.0031923328060656786","0.0031923328060656786","","",""
"85358","0.008558277040719986","0.008558277040719986","0.008558277040719986","","",""
"85371","","","","0.01903989352285862","0.01903989352285862","0.01903989352285862"
"85374","0.0031119089107960463","0.0031119089107960463","0.0031119089107960463","","",""
"85387","","","","0.014451593160629272","0.014451593160629272","0.014451593160629272"
"85388","","","","0.02249184250831604","0.02249184250831604","0.02249184250831604"
"85391","","","","0.014841427095234394","0.014841427095234394","0.014841427095234394"
"85401","0.004805549047887325","0.004805549047887325","0.004805549047887325","","",""
"85414","","","","0.01455843448638916","0.01455843448638916","0.01455843448638916"
"85419","","","","0.010248323902487755","0.010248323902487755","0.010248323902487755"
"85420","0.0029139623511582613","0.0029139623511582613","0.0029139623511582613","","",""
"85421","0.002587991300970316","0.002587991300970316","0.002587991300970316","0.013445097021758556","0.013445097021758556","0.013445097021758556"
"85422","","","","0.008385243825614452","0.008385243825614452","0.008385243825614452"
"85425","","","","0.012977605685591698","0.012977605685591698","0.012977605685591698"
"85433","","","","0.020623892545700073","0.020623892545700073","0.020623892545700073"
"85436","","","","0.007122093811631203","0.007122093811631203","0.007122093811631203"
"85451","0.0019146918784826994","0.0019146918784826994","0.0019146918784826994","","",""
"85455","0.0018042518058791757","0.0018042518058791757","0.0018042518058791757","","",""
"85457","","","","0.010815208777785301","0.010815208777785301","0.010815208777785301"
"85474","0.008462064899504185","0.008462064899504185","0.008462064899504185","","",""
"85475","0.0029176718089729548","0.0029176718089729548","0.0029176718089729548","","",""
"85483","","","","0.016614070162177086","0.016614070162177086","0.016614070162177086"
"85486","","","","0.013054413720965385","0.013054413720965385","0.013054413720965385"
"85503","0.002822952577844262","0.002822952577844262","0.002822952577844262","","",""
"85507","0.0020066823344677687","0.0020066823344677687","0.0020066823344677687","","",""
"85512","","","","0.009095264598727226","0.009095264598727226","0.009095264598727226"
"85514","0.002481746720150113","0.002481746720150113","0.002481746720150113","0.01008673757314682","0.01008673757314682","0.01008673757314682"
"85516","","","","0.008326558396220207","0.008326558396220207","0.008326558396220207"
"85517","0.0035738961305469275","0.0035738961305469275","0.0035738961305469275","","",""
"85521","0.0026181191205978394","0.0026181191205978394","0.0026181191205978394","","",""
"85523","0.0027118087746202946","0.0027118087746202946","0.0027118087746202946","","",""
"85530","","","","0.009562947787344456","0.009562947787344456","0.009562947787344456"
"85532","0.002631412586197257","0.002631412586197257","0.002631412586197257","","",""
"85534","0.0028517465107142925","0.0028517465107142925","0.0028517465107142925","","",""
"85539","","","","0.013429960235953331","0.013429960235953331","0.013429960235953331"
"85540","","","","0.012662988156080246","0.012662988156080246","0.012662988156080246"
"85542","0.0022621103562414646","0.0022621103562414646","0.0022621103562414646","","",""
"85546","","","","0.009943200275301933","0.009943200275301933","0.009943200275301933"
"85557","0.0024107987992465496","0.0024107987992465496","0.0024107987992465496","","",""
"85558","","","","0.017365988343954086","0.017365988343954086","0.017365988343954086"
"85561","","","","0.011458858847618103","0.011458858847618103","0.011458858847618103"
"85562","","","","0.010509238578379154","0.010509238578379154","0.010509238578379154"
"85567","0.0038109140004962683","0.0038109140004962683","0.0038109140004962683","","",""
"85572","0.002193594817072153","0.002193594817072153","0.002193594817072153","","",""
"85585","0.001961822621524334","0.001961822621524334","0.001961822621524334","","",""
"85586","0.003822471247985959","0.003822471247985959","0.003822471247985959","","",""
"85590","","","","0.00944395363330841","0.00944395363330841","0.00944395363330841"
"85592","0.002978191478177905","0.002978191478177905","0.002978191478177905","0.012678547762334347","0.012678547762334347","0.012678547762334347"
"85596","","","","0.009185012429952621","0.009185012429952621","0.009185012429952621"
"85601","","","","0.01057389099150896","0.01057389099150896","0.01057389099150896"
"85631","0.0023670957889407873","0.0023670957889407873","0.0023670957889407873","","",""
"85637","0.004255884792655706","0.004255884792655706","0.004255884792655706","","",""
"85642","","","","0.01380618754774332","0.01380618754774332","0.01380618754774332"
"85646","","","","0.02309408411383629","0.02309408411383629","0.02309408411383629"
"85655","0.002635904122143984","0.002635904122143984","0.002635904122143984","0.010128814727067947","0.010128814727067947","0.010128814727067947"
"85659","","","","0.006871664896607399","0.006871664896607399","0.006871664896607399"
"85668","","","","0.009729662910103798","0.009729662910103798","0.009729662910103798"
"85670","","","","0.022522352635860443","0.022522352635860443","0.022522352635860443"
"85674","0.0024296182673424482","0.0024296182673424482","0.0024296182673424482","0.01548560056835413","0.01548560056835413","0.01548560056835413"
"85676","0.0027667663525789976","0.0027667663525789976","0.0027667663525789976","","",""
"85679","0.0034243196714669466","0.0034243196714669466","0.0034243196714669466","","",""
"85685","","","","0.013325813226401806","0.013325813226401806","0.013325813226401806"
"85693","0.0019313421798869967","0.0019313421798869967","0.0019313421798869967","","",""
"85696","0.0028318504337221384","0.0028318504337221384","0.0028318504337221384","","",""
"85698","0.003667531767860055","0.003667531767860055","0.003667531767860055","","",""
"85702","","","","0.011329788714647293","0.011329788714647293","0.011329788714647293"
"85704","0.0048392582684755325","0.0048392582684755325","0.0048392582684755325","","",""
"85705","0.0043832892552018166","0.0043832892552018166","0.0043832892552018166","","",""
"85713","","","","0.017013035714626312","0.017013035714626312","0.017013035714626312"
"85722","0.002574703423306346","0.002574703423306346","0.002574703423306346","","",""
"85723","","","","0.00977247767150402","0.00977247767150402","0.00977247767150402"
"85729","0.002733101835474372","0.002733101835474372","0.002733101835474372","","",""
"85730","0.0031269933097064495","0.0031269933097064495","0.0031269933097064495","","",""
"85735","0.0023745850194245577","0.0023745850194245577","0.0023745850194245577","","",""
"85736","0.007729853503406048","0.007729853503406048","0.007729853503406048","","",""
"85739","0.0019257720559835434","0.0019257720559835434","0.0019257720559835434","0.008878235705196857","0.008878235705196857","0.008878235705196857"
"85741","0.002744932658970356","0.002744932658970356","0.002744932658970356","","",""
"85751","","","","0.015998179093003273","0.015998179093003273","0.015998179093003273"
"85753","0.0031136132311075926","0.0031136132311075926","0.0031136132311075926","","",""
"85758","","","","0.012989078648388386","0.012989078648388386","0.012989078648388386"
"85763","0.0032608292531222105","0.0032608292531222105","0.0032608292531222105","","",""
"85765","0.0026525859721004963","0.0026525859721004963","0.0026525859721004963","","",""
"85766","","","","0.01912783831357956","0.01912783831357956","0.01912783831357956"
"85776","0.003509245812892914","0.003509245812892914","0.003509245812892914","","",""
"85778","0.0038914645556360483","0.0038914645556360483","0.0038914645556360483","","",""
"85785","0.003126957453787327","0.003126957453787327","0.003126957453787327","0.009106609039008617","0.009106609039008617","0.009106609039008617"
"85789","0.0017388928681612015","0.0017388928681612015","0.0017388928681612015","","",""
"85792","","","","0.011871999129652977","0.011871999129652977","0.011871999129652977"
"85797","","","","0.008020379580557346","0.008020379580557346","0.008020379580557346"
"85798","0.0023286507930606604","0.0023286507930606604","0.0023286507930606604","","",""
"85799","","","","0.0077072749845683575","0.0077072749845683575","0.0077072749845683575"
"85800","","","","0.013734135776758194","0.013734135776758194","0.013734135776758194"
"85813","0.004600476007908583","0.004600476007908583","0.004600476007908583","0.009312495589256287","0.009312495589256287","0.009312495589256287"
"85821","0.0026523787528276443","0.0026523787528276443","0.0026523787528276443","","",""
"85824","","","","0.01034259982407093","0.01034259982407093","0.01034259982407093"
"85832","0.002354282420128584","0.002354282420128584","0.002354282420128584","","",""
"85833","","","","0.016463197767734528","0.016463197767734528","0.016463197767734528"
"85846","","","","0.010581026785075665","0.010581026785075665","0.010581026785075665"
"85847","","","","0.021485326811671257","0.021485326811671257","0.021485326811671257"
"85848","0.0031457056757062674","0.0031457056757062674","0.0031457056757062674","","",""
"85853","0.0038038305938243866","0.0038038305938243866","0.0038038305938243866","","",""
"85855","0.0019338352140039206","0.0019338352140039206","0.0019338352140039206","","",""
"85857","0.0018754509510472417","0.0018754509510472417","0.0018754509510472417","0.010143295861780643","0.010143295861780643","0.010143295861780643"
"85858","","","","0.008546067401766777","0.008546067401766777","0.008546067401766777"
"85862","0.0025534536689519882","0.0025534536689519882","0.0025534536689519882","","",""
"85867","","","","0.01390962116420269","0.01390962116420269","0.01390962116420269"
"85868","","","","0.006830557715147734","0.006830557715147734","0.006830557715147734"
"85870","0.0028024574276059866","0.0028024574276059866","0.0028024574276059866","","",""
"85876","0.0022752846125513315","0.0022752846125513315","0.0022752846125513315","","",""
"85883","0.0027645505033433437","0.0027645505033433437","0.0027645505033433437","","",""
"85888","","","","0.014703354798257351","0.014703354798257351","0.014703354798257351"
"85893","","","","0.010674442164599895","0.010674442164599895","0.010674442164599895"
"85897","","","","0.01165992021560669","0.01165992021560669","0.01165992021560669"
"85899","","","","0.01141674816608429","0.01141674816608429","0.01141674816608429"
"85900","","","","0.013493096455931664","0.013493096455931664","0.013493096455931664"
"85907","0.0059709083288908005","0.0059709083288908005","0.0059709083288908005","","",""
"85908","0.0022261030972003937","0.0022261030972003937","0.0022261030972003937","","",""
"85909","0.002785729942843318","0.002785729942843318","0.002785729942843318","","",""
"85912","0.0019696217495948076","0.0019696217495948076","0.0019696217495948076","","",""
"85917","","","","0.010252641513943672","0.010252641513943672","0.010252641513943672"
"85924","0.0051554907113313675","0.0051554907113313675","0.0051554907113313675","","",""
"85925","0.002859158907085657","0.002859158907085657","0.002859158907085657","","",""
"85927","","","","0.011807688511908054","0.011807688511908054","0.011807688511908054"
"85931","","","","0.011304045096039772","0.011304045096039772","0.011304045096039772"
"85932","","","","0.013345269486308098","0.013345269486308098","0.013345269486308098"
"85943","0.002361886203289032","0.002361886203289032","0.002361886203289032","","",""
"85947","","","","0.013819009996950626","0.013819009996950626","0.013819009996950626"
"85950","","","","0.012742152437567711","0.012742152437567711","0.012742152437567711"
"85958","0.0031623984687030315","0.0031623984687030315","0.0031623984687030315","","",""
"85961","0.003836019430309534","0.003836019430309534","0.003836019430309534","","",""
"85973","0.002585134468972683","0.002585134468972683","0.002585134468972683","","",""
"85974","0.0033119237050414085","0.0033119237050414085","0.0033119237050414085","","",""
"85977","","","","0.02494189329445362","0.02494189329445362","0.02494189329445362"
"85978","","","","0.01726308837532997","0.01726308837532997","0.01726308837532997"
"85979","","","","0.008493333123624325","0.008493333123624325","0.008493333123624325"
"85991","0.003793264040723443","0.003793264040723443","0.003793264040723443","","",""
"85996","0.002380681922659278","0.002380681922659278","0.002380681922659278","","",""
"86003","","","","0.011420785449445248","0.011420785449445248","0.011420785449445248"
"86004","","","","0.012876367196440697","0.012876367196440697","0.012876367196440697"
"86005","0.0020338501781225204","0.0020338501781225204","0.0020338501781225204","","",""
"86022","0.007881015539169312","0.007881015539169312","0.007881015539169312","0.010109972208738327","0.010109972208738327","0.010109972208738327"
"86036","0.0021602329798042774","0.0021602329798042774","0.0021602329798042774","","",""
"86039","0.0034918226301670074","0.0034918226301670074","0.0034918226301670074","","",""
"86046","","","","0.00937980692833662","0.00937980692833662","0.00937980692833662"
"86047","0.0021599482279270887","0.0021599482279270887","0.0021599482279270887","0.012766133062541485","0.012766133062541485","0.012766133062541485"
"86060","","","","0.010234127752482891","0.010234127752482891","0.010234127752482891"
"86065","","","","0.012393350712954998","0.012393350712954998","0.012393350712954998"
"86072","","","","0.013173271901905537","0.013173271901905537","0.013173271901905537"
"86077","","","","0.007537574507296085","0.007537574507296085","0.007537574507296085"
"86080","","","","0.007368678692728281","0.007368678692728281","0.007368678692728281"
"86084","0.003136975457891822","0.003136975457891822","0.003136975457891822","","",""
"86085","","","","0.015574129298329353","0.015574129298329353","0.015574129298329353"
"86088","0.0030627818778157234","0.0030627818778157234","0.0030627818778157234","","",""
"86089","","","","0.011686740443110466","0.011686740443110466","0.011686740443110466"
"86094","","","","0.007987897843122482","0.007987897843122482","0.007987897843122482"
"86098","0.0027315400075167418","0.0027315400075167418","0.0027315400075167418","0.01536602433770895","0.01536602433770895","0.01536602433770895"
"86100","0.002998601645231247","0.002998601645231247","0.002998601645231247","","",""
"86105","0.0033321683295071125","0.0033321683295071125","0.0033321683295071125","0.011390868574380875","0.011390868574380875","0.011390868574380875"
"86112","0.004305380862206221","0.004305380862206221","0.004305380862206221","","",""
"86116","","","","0.011091167107224464","0.011091167107224464","0.011091167107224464"
"86121","","","","0.021742921322584152","0.021742921322584152","0.021742921322584152"
"86124","","","","0.008333718404173851","0.008333718404173851","0.008333718404173851"
"86128","","","","0.008136412128806114","0.008136412128806114","0.008136412128806114"
"86132","0.003221250372007489","0.003221250372007489","0.003221250372007489","","",""
"86136","","","","0.008983701467514038","0.008983701467514038","0.008983701467514038"
"86137","0.0019167710561305285","0.0019167710561305285","0.0019167710561305285","","",""
"86139","0.003021086100488901","0.003021086100488901","0.003021086100488901","","",""
"86142","","","","0.0062491861172020435","0.0062491861172020435","0.0062491861172020435"
"86144","0.003050672821700573","0.003050672821700573","0.003050672821700573","","",""
"86146","0.0024497509002685547","0.0024497509002685547","0.0024497509002685547","","",""
"86151","","","","0.011124801822006702","0.011124801822006702","0.011124801822006702"
"86164","","","","0.012175717391073704","0.012175717391073704","0.012175717391073704"
"86166","0.0029170175548642874","0.0029170175548642874","0.0029170175548642874","","",""
"86168","0.004419224802404642","0.004419224802404642","0.004419224802404642","","",""
"86170","","","","0.013943182304501534","0.013943182304501534","0.013943182304501534"
"86173","","","","0.009684469550848007","0.009684469550848007","0.009684469550848007"
"86177","","","","0.014729158952832222","0.014729158952832222","0.014729158952832222"
"86182","","","","0.013374336995184422","0.013374336995184422","0.013374336995184422"
"86190","","","","0.012826621532440186","0.012826621532440186","0.012826621532440186"
"86197","0.004379434511065483","0.004379434511065483","0.004379434511065483","","",""
"86208","","","","0.016967779025435448","0.016967779025435448","0.016967779025435448"
"86209","","","","0.009065077640116215","0.009065077640116215","0.009065077640116215"
"86210","0.002996949478983879","0.002996949478983879","0.002996949478983879","","",""
"86216","","","","0.011239660903811455","0.011239660903811455","0.011239660903811455"
"86230","","","","0.01370532438158989","0.01370532438158989","0.01370532438158989"
"86239","0.002562411827966571","0.002562411827966571","0.002562411827966571","0.00925900787115097","0.00925900787115097","0.00925900787115097"
"86245","0.0018570638494566083","0.0018570638494566083","0.0018570638494566083","","",""
"86265","0.0028811285737901926","0.0028811285737901926","0.0028811285737901926","","",""
"86280","0.004495483823120594","0.004495483823120594","0.004495483823120594","","",""
"86290","","","","0.020127398893237114","0.020127398893237114","0.020127398893237114"
"86293","0.007241398096084595","0.007241398096084595","0.007241398096084595","","",""
"86297","0.0018906507175415754","0.0018906507175415754","0.0018906507175415754","","",""
"86299","","","","0.013067308813333511","0.013067308813333511","0.013067308813333511"
"86304","","","","0.011157230474054813","0.011157230474054813","0.011157230474054813"
"86312","","","","0.010556683875620365","0.010556683875620365","0.010556683875620365"
"86319","","","","0.014017026871442795","0.014017026871442795","0.014017026871442795"
"86323","0.00373714417219162","0.00373714417219162","0.00373714417219162","","",""
"86329","","","","0.013253632001578808","0.013253632001578808","0.013253632001578808"
"86333","0.003970330581068993","0.003970330581068993","0.003970330581068993","","",""
"86339","0.00555155286565423","0.00555155286565423","0.00555155286565423","","",""
"86344","","","","0.010037130676209927","0.010037130676209927","0.010037130676209927"
"86352","0.001687610987573862","0.001687610987573862","0.001687610987573862","","",""
"86354","","","","0.010014345869421959","0.010014345869421959","0.010014345869421959"
"86355","","","","0.011513477191329002","0.011513477191329002","0.011513477191329002"
"86358","","","","0.008769207634031773","0.008769207634031773","0.008769207634031773"
"86364","","","","0.009649530984461308","0.009649530984461308","0.009649530984461308"
"86365","","","","0.018174823373556137","0.018174823373556137","0.018174823373556137"
"86369","0.002570383483543992","0.002570383483543992","0.002570383483543992","","",""
"86371","","","","0.0158425010740757","0.0158425010740757","0.0158425010740757"
"86375","","","","0.022475728765130043","0.022475728765130043","0.022475728765130043"
"86382","","","","0.008773870766162872","0.008773870766162872","0.008773870766162872"
"86389","","","","0.011446280404925346","0.011446280404925346","0.011446280404925346"
"86392","0.0018982841866090894","0.0018982841866090894","0.0018982841866090894","","",""
"86396","0.002139714080840349","0.002139714080840349","0.002139714080840349","","",""
"86400","","","","0.007083702366799116","0.007083702366799116","0.007083702366799116"
"86402","0.0024332322645932436","0.0024332322645932436","0.0024332322645932436","","",""
"86403","","","","0.012760477140545845","0.012760477140545845","0.012760477140545845"
"86404","","","","0.010492541827261448","0.010492541827261448","0.010492541827261448"
"86409","","","","0.013724115677177906","0.013724115677177906","0.013724115677177906"
"86414","0.003321716096252203","0.003321716096252203","0.003321716096252203","","",""
"86429","","","","0.014610986225306988","0.014610986225306988","0.014610986225306988"
"86430","0.002991297747939825","0.002991297747939825","0.002991297747939825","","",""
"86434","0.0035476279444992542","0.0035476279444992542","0.0035476279444992542","","",""
"86436","0.002225358271971345","0.002225358271971345","0.002225358271971345","","",""
"86437","","","","0.007406643591821194","0.007406643591821194","0.007406643591821194"
"86444","0.005659341812133789","0.005659341812133789","0.005659341812133789","","",""
"86446","","","","0.03064946085214615","0.03064946085214615","0.03064946085214615"
"86448","","","","0.017602156847715378","0.017602156847715378","0.017602156847715378"
"86456","0.0055879950523376465","0.0055879950523376465","0.0055879950523376465","","",""
"86458","","","","0.019406767562031746","0.019406767562031746","0.019406767562031746"
"86463","0.0028039072640240192","0.0028039072640240192","0.0028039072640240192","","",""
"86467","","","","0.010511534288525581","0.010511534288525581","0.010511534288525581"
"86473","0.002353430725634098","0.002353430725634098","0.002353430725634098","","",""
"86476","","","","0.012196872383356094","0.012196872383356094","0.012196872383356094"
"86478","0.00421029282733798","0.00421029282733798","0.00421029282733798","","",""
"86479","","","","0.02443198300898075","0.02443198300898075","0.02443198300898075"
"86483","","","","0.009106836281716824","0.009106836281716824","0.009106836281716824"
"86490","0.0033406929578632116","0.0033406929578632116","0.0033406929578632116","","",""
"86492","","","","0.014250555075705051","0.014250555075705051","0.014250555075705051"
"86495","","","","0.012444134801626205","0.012444134801626205","0.012444134801626205"
"86496","","","","0.019063454121351242","0.019063454121351242","0.019063454121351242"
"86503","0.0020413720048964024","0.0020413720048964024","0.0020413720048964024","","",""
"86504","","","","0.02273218147456646","0.02273218147456646","0.02273218147456646"
"86505","0.0034845853224396706","0.0034845853224396706","0.0034845853224396706","","",""
"86511","","","","0.017066964879631996","0.017066964879631996","0.017066964879631996"
"86522","0.0022897422313690186","0.0022897422313690186","0.0022897422313690186","0.011888188309967518","0.011888188309967518","0.011888188309967518"
"86523","","","","0.02087642252445221","0.02087642252445221","0.02087642252445221"
"86526","","","","0.008368822745978832","0.008368822745978832","0.008368822745978832"
"86529","0.003729224670678377","0.003729224670678377","0.003729224670678377","","",""
"86553","","","","0.017014041543006897","0.017014041543006897","0.017014041543006897"
"86557","0.0034759219270199537","0.0034759219270199537","0.0034759219270199537","","",""
"86561","","","","0.012066884897649288","0.012066884897649288","0.012066884897649288"
"86565","","","","0.016204295679926872","0.016204295679926872","0.016204295679926872"
"86579","","","","0.014041727408766747","0.014041727408766747","0.014041727408766747"
"86580","0.003265201346948743","0.003265201346948743","0.003265201346948743","","",""
"86587","0.003987383563071489","0.003987383563071489","0.003987383563071489","","",""
"86590","","","","0.010939385741949081","0.010939385741949081","0.010939385741949081"
"86606","","","","0.010401589795947075","0.010401589795947075","0.010401589795947075"
"86619","0.002538840752094984","0.002538840752094984","0.002538840752094984","","",""
"86625","0.002292952500283718","0.002292952500283718","0.002292952500283718","0.016396164894104004","0.016396164894104004","0.016396164894104004"
"86637","0.01191023550927639","0.01191023550927639","0.01191023550927639","0.012188717722892761","0.012188717722892761","0.012188717722892761"
"86642","","","","0.00939866155385971","0.00939866155385971","0.00939866155385971"
"86644","","","","0.017501575872302055","0.017501575872302055","0.017501575872302055"
"86649","0.0026691679377108812","0.0026691679377108812","0.0026691679377108812","","",""
"86651","","","","0.011486301198601723","0.011486301198601723","0.011486301198601723"
"86652","0.002784552751109004","0.002784552751109004","0.002784552751109004","","",""
"86657","","","","0.0073009273037314415","0.0073009273037314415","0.0073009273037314415"
"86661","","","","0.008847618475556374","0.008847618475556374","0.008847618475556374"
"86673","","","","0.011715629138052464","0.011715629138052464","0.011715629138052464"
"86675","0.0019390496890991926","0.0019390496890991926","0.0019390496890991926","","",""
"86681","","","","0.014168943278491497","0.014168943278491497","0.014168943278491497"
"86682","0.0033685057424008846","0.0033685057424008846","0.0033685057424008846","","",""
"86685","","","","0.018093056976795197","0.018093056976795197","0.018093056976795197"
"86702","0.004881878849118948","0.004881878849118948","0.004881878849118948","","",""
"86703","0.002102326136082411","0.002102326136082411","0.002102326136082411","","",""
"86713","","","","0.008684315718710423","0.008684315718710423","0.008684315718710423"
"86714","0.0035983489360660315","0.0035983489360660315","0.0035983489360660315","","",""
"86718","0.002392740920186043","0.002392740920186043","0.002392740920186043","","",""
"86731","","","","0.017450718209147453","0.017450718209147453","0.017450718209147453"
"86736","","","","0.015651388093829155","0.015651388093829155","0.015651388093829155"
"86738","0.002717527560889721","0.002717527560889721","0.002717527560889721","","",""
"86739","0.00845988467335701","0.00845988467335701","0.00845988467335701","","",""
"86740","0.003047925652936101","0.003047925652936101","0.003047925652936101","","",""
"86744","","","","0.012661151587963104","0.012661151587963104","0.012661151587963104"
"86751","0.003307791193947196","0.003307791193947196","0.003307791193947196","","",""
"86752","0.0022975553292781115","0.0022975553292781115","0.0022975553292781115","","",""
"86760","","","","0.010004394687712193","0.010004394687712193","0.010004394687712193"
"86768","","","","0.01336652971804142","0.01336652971804142","0.01336652971804142"
"86774","","","","0.023628143593668938","0.023628143593668938","0.023628143593668938"
"86776","0.0031785224564373493","0.0031785224564373493","0.0031785224564373493","","",""
"86783","0.003883765544742346","0.003883765544742346","0.003883765544742346","","",""
"86798","","","","0.009917638264596462","0.009917638264596462","0.009917638264596462"
"86812","0.002299595158547163","0.002299595158547163","0.002299595158547163","","",""
"86813","0.002208381425589323","0.002208381425589323","0.002208381425589323","","",""
"86815","0.0024358027148991823","0.0024358027148991823","0.0024358027148991823","","",""
"86820","","","","0.009934667497873306","0.009934667497873306","0.009934667497873306"
"86822","0.002097619231790304","0.002097619231790304","0.002097619231790304","","",""
"86823","","","","0.010629266500473022","0.010629266500473022","0.010629266500473022"
"86826","0.002376752672716975","0.002376752672716975","0.002376752672716975","","",""
"86830","0.0023599709384143353","0.0023599709384143353","0.0023599709384143353","","",""
"86833","","","","0.00957892183214426","0.00957892183214426","0.00957892183214426"
"86838","0.002671827794983983","0.002671827794983983","0.002671827794983983","","",""
"86840","","","","0.009114719927310944","0.009114719927310944","0.009114719927310944"
"86848","0.00241607753559947","0.00241607753559947","0.00241607753559947","","",""
"86852","","","","0.01151847094297409","0.01151847094297409","0.01151847094297409"
"86855","","","","0.010423969477415085","0.010423969477415085","0.010423969477415085"
"86859","","","","0.01350260991603136","0.01350260991603136","0.01350260991603136"
"86861","0.0027729615103453398","0.0027729615103453398","0.0027729615103453398","","",""
"86865","0.003046261379495263","0.003046261379495263","0.003046261379495263","","",""
"86871","0.0029673995450139046","0.0029673995450139046","0.0029673995450139046","","",""
"86879","0.0023908261209726334","0.0023908261209726334","0.0023908261209726334","","",""
"86881","","","","0.009108825586736202","0.009108825586736202","0.009108825586736202"
"86884","0.002722949953749776","0.002722949953749776","0.002722949953749776","","",""
"86890","0.0027814111672341824","0.0027814111672341824","0.0027814111672341824","","",""
"86894","","","","0.014328338205814362","0.014328338205814362","0.014328338205814362"
"86903","","","","0.009199210442602634","0.009199210442602634","0.009199210442602634"
"86905","0.003044841345399618","0.003044841345399618","0.003044841345399618","","",""
"86909","0.004653111100196838","0.004653111100196838","0.004653111100196838","","",""
"86921","0.002074522664770484","0.002074522664770484","0.002074522664770484","","",""
"86922","","","","0.013451438397169113","0.013451438397169113","0.013451438397169113"
"86924","","","","0.012538282200694084","0.012538282200694084","0.012538282200694084"
"86925","","","","0.01348725613206625","0.01348725613206625","0.01348725613206625"
"86927","0.002932371338829398","0.002932371338829398","0.002932371338829398","","",""
"86928","","","","0.011785988695919514","0.011785988695919514","0.011785988695919514"
"86933","0.002018182771280408","0.002018182771280408","0.002018182771280408","","",""
"86936","0.006663168780505657","0.006663168780505657","0.006663168780505657","","",""
"86939","0.002997857052832842","0.002997857052832842","0.002997857052832842","","",""
"86946","0.002679886296391487","0.002679886296391487","0.002679886296391487","","",""
"86951","","","","0.01583118364214897","0.01583118364214897","0.01583118364214897"
"86959","0.006969227455556393","0.006969227455556393","0.006969227455556393","","",""
"86961","","","","0.014970106072723866","0.014970106072723866","0.014970106072723866"
"86970","0.0029511903412640095","0.0029511903412640095","0.0029511903412640095","","",""
"86971","0.0029153511859476566","0.0029153511859476566","0.0029153511859476566","","",""
"86972","0.0029401294887065887","0.0029401294887065887","0.0029401294887065887","","",""
"86974","","","","0.014197872951626778","0.014197872951626778","0.014197872951626778"
"86982","0.0022860346361994743","0.0022860346361994743","0.0022860346361994743","0.010508275590837002","0.010508275590837002","0.010508275590837002"
"86989","","","","0.020272191613912582","0.020272191613912582","0.020272191613912582"
"86991","0.0024350308813154697","0.0024350308813154697","0.0024350308813154697","","",""
"86994","0.002318931045010686","0.002318931045010686","0.002318931045010686","","",""
"86997","","","","0.010997474193572998","0.010997474193572998","0.010997474193572998"
"87002","0.0029695522971451283","0.0029695522971451283","0.0029695522971451283","","",""
"87003","0.002482327166944742","0.002482327166944742","0.002482327166944742","","",""
"87010","","","","0.010739515535533428","0.010739515535533428","0.010739515535533428"
"87014","","","","0.010533099994063377","0.010533099994063377","0.010533099994063377"
"87019","","","","0.018976235762238503","0.018976235762238503","0.018976235762238503"
"87029","0.0038053623866289854","0.0038053623866289854","0.0038053623866289854","","",""
"87030","0.004624301102012396","0.004624301102012396","0.004624301102012396","","",""
"87034","0.002960404846817255","0.002960404846817255","0.002960404846817255","","",""
"87042","","","","0.011279933154582977","0.011279933154582977","0.011279933154582977"
"87047","0.003676074557006359","0.003676074557006359","0.003676074557006359","","",""
"87056","0.007130489218980074","0.007130489218980074","0.007130489218980074","","",""
"87059","","","","0.008868136443197727","0.008868136443197727","0.008868136443197727"
"87070","","","","0.007491633296012878","0.007491633296012878","0.007491633296012878"
"87071","","","","0.010937903076410294","0.010937903076410294","0.010937903076410294"
"87077","0.003518857527524233","0.003518857527524233","0.003518857527524233","","",""
"87082","","","","0.013989300467073917","0.013989300467073917","0.013989300467073917"
"87084","","","","0.010086826980113983","0.010086826980113983","0.010086826980113983"
"87085","0.002663674531504512","0.002663674531504512","0.002663674531504512","","",""
"87086","","","","0.020316453650593758","0.020316453650593758","0.020316453650593758"
"87099","","","","0.013036860153079033","0.013036860153079033","0.013036860153079033"
"87105","0.002976486925035715","0.002976486925035715","0.002976486925035715","","",""
"87111","0.0019826656207442284","0.0019826656207442284","0.0019826656207442284","","",""
"87112","0.0025197481736540794","0.0025197481736540794","0.0025197481736540794","0.011877773329615593","0.011877773329615593","0.011877773329615593"
"87119","0.003497720928862691","0.003497720928862691","0.003497720928862691","","",""
"87124","","","","0.009285909123718739","0.009285909123718739","0.009285909123718739"
"87129","0.0026247629430145025","0.0026247629430145025","0.0026247629430145025","","",""
"87130","","","","0.012741703540086746","0.012741703540086746","0.012741703540086746"
